text,url,manifestolabel_human
"Hatte kurzen Tagtraum: Ein der Lage angemessenes Krisenkabinett mit Mitgliedern aus ÖVP, SPÖ, Neos und Grüne. Zb Gesundheit PRW, Wirtschaft Kocher, Bildung BMR, Umwelt Gewessler, Finanzen parteifreier Experte usw. 
Gut. Ausgeträumt. 💭",https://twitter.com/Claus_Pandi/status/1348582309532987392,undefined
"Rechter Hass und rassistische Hetze entstehen in Köpfen und Herzen, doch im Netz werden sie viral. Ich teile deshalb die Zielsetzung der Novelle des #NetzDG, aber auch die digitalpol. &amp; bürgerrechtl. Kritik. Die @spdbt wird die Kritik im parlamentarischen Verfahren einbeziehen.",https://twitter.com/EskenSaskia/status/1235142778591555585,freedom/human rights +
Der Plan für die nächsten Wochen: Krieg und Frieden lesen. Endlich. Jetzt ist ja Zeit. Auch schön.,https://twitter.com/igorpianist/status/1238045641852497920,undefined
"Es ist gerade mal ein durchschnittliches Leben her, dass bei uns die staatliche Verfolgung der Juden endete. Heute kann man sich wieder mit durchgestrichenem Davidstern ins deutsche Regierungsviertel stellen. Ich schäme mich in solchen Momenten in Grund und Boden für dieses Land. https://t.co/bQGG6U8tPU",https://twitter.com/RaykAnders/status/1299444861242871808,national way of life -
"An den #EqualPayDay auch in diesen Zeiten erinnern? Gerade jetzt! Im Kampf gegen #COVID2019 stemmen Frauen den Großteil der Arbeit, sei es im Krankenhaus oder im Supermarkt. Und dafür bekommen sie deutlich weniger Geld als Männer. Ein Danke reicht nicht, wir brauchen faire Löhne!",https://twitter.com/HeikoMaas/status/1239901882447024131,social justice +
"Der Laie fragt sich ja auch, wozu eine staatliche Finanzierungsagentur PR-Beratung um 800.000 Euro braucht?
Sollte sie nicht einfach möglichst rasch, unbürokratisch und transparent Finanzierungsanträge abarbeiten und dabei nicht weiter auffallen? https://t.co/vDQIwM0yqw",https://twitter.com/ArminWolf/status/1307304179300474881,gov-admin efficiency +
"Ihr wolltet wissen, wie es in Berlin bei Franziska #Giffey war - hier kommt der Bericht über die Gesprächsrunde. Plus mein Statement zur geplanten Reform des Umgangs- und Sorgerechts, um das ich vom @BMFSFJ gebeten worden war: #Familienpolitik #Feminismus https://t.co/KBTga2CS59",https://twitter.com/Mama_arbeitet/status/1278362865070755840,welfare +
"Deutschlands politische Strukturen zerfallen - und keiner hat die Cojones, diejenige Person, die für all die Ungeheuerlichkeiten seit 2015 verantwortlich ist, endlich aus dem Amt zu hieven. Was für eine jämmerliche Karikatur deiner selbst, du einstiges Land der Dichter u. Denker! https://t.co/81T5ymBZFM",https://twitter.com/M_T_Franz/status/1226269739388981248,national way of life +
"2020
Es sind doch nur 200000 jedes Jahr. 
Es sind doch nur 2750 Moscheen.
Es sind doch nur 5,7% Muslime.
Es sind doch nur Kleidungsstücke.
Es sind doch nur Gläubige.
Es sind doch nur Feiernde.
Es sind doch nur Einzelfälle.

2050
Es war doch nur Deutschland.",https://twitter.com/ibikus31/status/1288239078866132994,national way of life +
"Der ""Allahu Akbar""-schreiende Islamist enthauptete in der Basilika Notre-Dame eine 70-jährige Frau. Weiterer Mann soll durch Stiche ins Genick getötet worden sein. Der Bürgermeister von #Nizza nennt das zurecht ""Islamo-Faschismus"". Nicht verharmlosen: Das hat mit dem Islam zu tun https://t.co/CNUfAlXjVR",https://twitter.com/Beatrix_vStorch/status/1321758174962212865,multiculturalism -
"Ich habe echt lange gedacht, kein Fleisch zu essen hätte den größten Effekt aufs Klima, den man als Konsument so haben kann. Jetzt wird mir klar, dass der Staat alle Schlachthöfe subventionieren würde. #Kohleausstieg",https://twitter.com/Afelia/status/1355227091718045696,environmentalism +
"Ich weiß noch nicht, was mir persönlich lieber wäre:
Einen Öko-Sozialismus mit Luisa N. als Chefin, oder einen Gottesstaat, mit Nasir Dingens. als Chef. 
Was wäre euch lieber?",https://twitter.com/VikingRohan/status/1322875607223599105,democracy +
"Wir ergänzen Bayerns Teststrategie um 10 Mio Schnelltests, fördern bessere Lüftung an Schulen und Kitas bis zu 50 Mio Euro und stärken Teams zur Kontaktverfolgung mit der Bereitschaftspolizei. Auch bei Kurzreisen in Risikogebiete zu Sport, Kultur, Freizeit gilt Quarantänepflicht.",https://twitter.com/Markus_Soeder/status/1308388237317222400,welfare +
"„Wer jetzt schon nachhaltig unterwegs ist, ein E-Auto fährt oder ein Solaranlage auf dem Dach hat, wird kaum Auswirkungen spüren."" Na dann haben hoffentlich alle von Arbeitslosigkeit oder Kurzarbeit  betroffenen Bürger schnell noch ein E-Auto und eine Solaranlage gekauft. https://t.co/zspr0cLevz",https://twitter.com/Panthea2019/status/1345083539403005952,welfare +
"4 Schweizer Spar-Filialen haben die ""Stille Stunde"" eingeführt: Man kann 2x pro Woche autismusfreundlich ohne Musik, Durchsagen und mit gedimmten Licht einkaufen. Ich finde das positiv, frage mich aber, ob sie denken, Autist*innen seien nicht berufstätig? https://t.co/jfV2Zv7qnf",https://twitter.com/outerspace_girl/status/1295964121872191489,non economic groups +
"Wenn absolut kein Verkehr ist und dann ein einzelnes Elektroauto leise vorbeisaust, bekommt man eine Ahnung, wie ruhig unsere Städte sein könnten.",https://twitter.com/Elektro_Robin/status/1248646107451834368,infrastructure +
"Deutschlands Corona Bullshit-Bingo best of: 

- Die Bilder aus Italien
- Wir haben schnell reagiert 
- Wegen der Maßnahmen
- Mit Umsicht und Vernunft 
- Es wird kein Job verloren gehen
- Die 2. Welle ist da
- Schweden verschärft die Maßnahmen 

... Ihr dürft gerne ergänzen.",https://twitter.com/TheMadRitter/status/1308791029773012993,gov-admin efficiency +
"Wir verurteilen die nächtlichen Gewaltexzesse in Stuttgart. Die Bilder der Randale, der Plünderungen und der Angriffe auf die Polizei sind entsetzlich. Wir solidarisieren uns mit den Geschädigten und den Verletzten. Keine Gewalt muss Grundkonsens unserer Gesellschaft sein. https://t.co/hadyCgdsnm",https://twitter.com/GrueneBW/status/1274653646232444934,undefined
"Wer ""privilegiert"" im Homeoffice arbeitet, gibt weniger Geld außer Haus aus – das ist ungerecht und schadet der Wirtschaft. Ein Stratege der Deutschen Bank schlägt daher eine Homeoffice-Steuer vor: fünf Prozent vom Bruttogehalt.

Man muss unseren Kapitalismus einfach lieben!",https://twitter.com/kaffeecup/status/1327236944938536960,marxist analysis +
"Stellt euch mal vor, wie verändert das ganze Land aus der aktuellen Krise hervorgehen könnte:

- Höhere Löhne und bessere Arbeitsbedingungen für Krankenhaus- und Pflegepersonal
- bedingungsloses Grundeinkommen
- Legalisierung von Cannabis
- Poduschen in deutschen Toilette",https://twitter.com/mitReiz/status/1241602668923097090,labour +
"In Israel sind 25% der Bevölkerung geimpft.
Warum können wir das nicht?
Warum können wir das nicht?
Warum können wir das nicht?
Warum können wir das nicht?
Warum können wir das nicht?
Warum können wir das nicht?
Warum können wir das nicht?
Warum können wir das nicht?",https://twitter.com/politicalbeauty/status/1349678279343525889,gov-admin efficiency +
"Tennis - Verboten
Schwimmen - Verboten
Fitness - Verboten
Fussball - Verboten
Spass - Verboten
Um die Immungeschwächten zu schützen, schwächen wir das Immunsystem der Kinder, Jugendlichen, Erwachsenen. Gleichzeitig zerstören wir die Wirtschaft. Ich könnte heulen.
#Coronahysterie",https://twitter.com/MarcBuergi/status/1336404948708429832,freedom/human rights +
"Es wird jetzt schon im Netz zur Gewalt und Stürmung Berlins am Samstag, gerne auch mit Waffen, aufgerufen.
Es ist nur noch der pure Horror mit diesen #Nazis und #Covideppen .
Ihr seid das Letzte, pfui!

#bleibtwegausBerlin
#NazisrausausBerlin",https://twitter.com/Rhonda_Alimuto/status/1298691859452243974,national way of life -
"Wegen einem Virus mit einer Letalität von 0.23% werden Lockdowns angeordnet, die globale Wirtschaft an die Wand gefahren, eine digitale ID eingeführt und 7 Milliarden Menschen geimpft? Und ihr labbert was von Verschwörungstheorien?! Habt ihr den Verstand verloren?!",https://twitter.com/LuanaNussbaum/status/1335831469411930113,freedom/human rights +
"Interessante Kontroverse mit Österreichs Sebastian Kurz in München laut FAZ: entscheidend ist, wie viel ein Land in Zuwanderer investiert, sagt Kanadas Trudeau. ""Das bekommst Du tausendfach zurück"". Ob sich türkisgrün den Rat zu Herzen nehmen kann? 

https://t.co/L7hjJNIjCB",https://twitter.com/RaimundLoew/status/1228984378845515776,national way of life -
Das ist die Nazi-Truppe in Sachsen heute! Herr Moncsek ist nominierter Kandidat der AfD im Wahlkreis Chemnitzer Umland - Erzgebirgskreis II für die kommende Bundestagswahl. Außerhalb des Verfassungsbogens. Da bin ich gern &amp; überzeugt Antifaschist! Bezüge zu 1989 sind schändlich. https://t.co/jTN8lI0jcO,https://twitter.com/wanderwitz/status/1338973671847825414,political authority +
"Moin,

ich wünsche euch einen schönen Montag! 🐷🍀🥖🥐☕🍵

Sawsan wünscht sich ein Leben ohne Kritiker und Widerspruch. 😂

Dieser Tweet👇🏻wird einen Shitstorm verursachen und am Ende sind die furchtbaren Leute (oder Twitter) schuld, die sie zu solch einem Tweet veranlasst haben. https://t.co/hOYcNlkr2H",https://twitter.com/VikingRohan/status/1277464858330648577,undefined
"Letzten Freitag wurden der beste Freund meines Bruders und seine Mutter vom Vater getötet. Der einzige Hinterbliebene ist der 15-jährige Bruder und Sohn, der jede Hilfe gebrauchen kann, da er jetzt alleine dasteht.

Mögen Sie in Frieden ruhen.
Amin.

https://t.co/pDlBDwxcNh",https://twitter.com/loqkkushje/status/1285262071123369992,undefined
"Seit wann hat die „Koalition im Bund“ zu entscheiden, wie die Abgeordneten in #Thüringen abzustimmen haben? Mir ist nicht bekannt, dass die „Koalition im Bund“ ein Verfassungsorgan wäre. Ich kenne aber Art. 53 der Landesverfassung, der ein freies Mandat garantiert. #WerteUnion https://t.co/qoBnbU9MoZ",https://twitter.com/MitschAlexander/status/1231293224498683904,constitution +
"""Die Europäische Union sollte den Brexit als Weckruf begreifen: Sie muss jetzt echte Erfolge liefern - und ihren Mitgliedsstaaten beweisen, dass es in der EU besser ist als außerhalb"" - kommentiert @markuspreiss vom @WDR. #BrexitDay (red) https://t.co/qjGGFCM5Wm",https://twitter.com/tagesthemen/status/1223312114426810368,europe +
"An einer Schule in Remscheid im Bergischen Land hat eine Lehrerin während des Unterrichts ein positives Corona-Test-Ergebnis bekommen. Die gesamte Klasse wurde nach Hause geschickt. Stadt und Krisenstab beraten nun, ob weitere Maßnahmen notwendig sind. https://t.co/0ul71jLpsR",https://twitter.com/WDRaktuell/status/1293550297416192001,undefined
"Wenn jemand Ibrahim heißt, in gebrochenem Deutsch redet und sich selbst als ""Türke"" bezeichnet, dabei aber einen deutschen Pass besitzt, zählt er in der Kriminalstatistik trotzdem als Deutscher.
Das Problem heißt dann aber dennoch Multikulti und gescheiterte Integration.",https://twitter.com/nikitheblogger/status/1282384272259723264,multiculturalism -
"Meine Kollegin droppte heute: ""Dieser Corona-Virus ist bestimmt eine gottgegebene Strafe für die Chinesen, weil die da alle Tiere essen, die man nicht essen sollte.""

Diese Art von Fremdenhass und diese Art von Dummheit machen mir Angst, kein Virus.",https://twitter.com/LadyMariaNapier/status/1235225837609287680,social justice +
"Bleiben Züge und Busse nach #Corona so leer? Fahren wir künftig mehr Fahrrad? Oder erlebt das Auto einen neuen Boom? Ein Gedankenexperiment in unserem #Podcast: 
#malangenommen #zukunft #verkehr #mobilitaet #bahn #auto #fahrrad https://t.co/wNiq83kLgB",https://twitter.com/tagesschau/status/1248256055097860097,undefined
"Je länger die Krise dauert, desto wichtiger wird der Zusammenhalt und die Funktionalität von Politik und Gesellschaft. Das direkt-demokratische System der Schweiz liefert etliche Gründe, warum die #Schweiz diese Herausforderung gut bewältigen könnte. #Coronavirus https://t.co/xnoklmzChF",https://twitter.com/srfnews/status/1244499046384963586,democracy +
"Der Artikel im @derspiegel macht mich ratlos: die Leute, die jetzt an der griechischen Grenze stehen, hatten Arbeit und Sicherheit in der Türkei. Warum der Aufbruch nach Europa? #Tuerkei #frontex https://t.co/MYjVTgw8XV",https://twitter.com/katrinhilger/status/1234158638798909441,national way of life +
"💥DER SÖDER MACHT MIR MITTLERWEILE ANGST


#Soeder #SoederMussWeg #Bayern #Impfzwang #Impfstoff #Grundrechte #Corona #coronavirus #Covid_19",https://twitter.com/henriette_nette/status/1308334959401340928,freedom/human rights +
"[Kraftstoffverbrauch kombiniert: 12,5 l/100 km CO₂-Emissionen kombiniert: 284 g/km | Mercedes-AMG GT R Roadster]

Beautiful scenes with a beautiful ride. Where is your favorite winter driving route? 

📷  https://t.co/NtKTxl3qmT",https://twitter.com/MercedesAMG/status/1355561487541145602,undefined
"Grade gelesen, dass 20 Prozent aller Frauen unbeabsichtigten Stuhlgang während der Geburt haben und jetzt frage ich mich, wie viel Prozent beabsichtigten Stuhlgang haben.",https://twitter.com/der_vagabund/status/1269222824834740233,undefined
"Wieder einnmal weigert sich @AnneWillTalk, eine Runde pluralistisch zu besetzen: Kein Kritiker der Aufnahme von Migranten aus #Moria in der Sendung. Kein konservativer Journalist, kein Vertreter der AfD, der größten Oppositionspartei. https://t.co/FlzqalpL1C",https://twitter.com/Dieter_Stein/status/1305248042346516481,national way of life +
"Heute hat das Kabinett ein Gesetzespaket verabschiedet, mit dem wir dem Gesundheitswesen unter die Arme greifen:
Wir spannen einen finanziellen Rettungsschirm für Krankenhäuser auf.
Wir gleichen Mindereinnahmen &amp; Mehraufwand der Vertragsärzte aus
#Coronavirus https://t.co/w0mWrJwHhM",https://twitter.com/BMG_Bund/status/1242071505397256192,welfare +
"ich bin gerne ""typisch weiblich"". Ich koche und backe gerne, liebe Handarbeiten und sorge immer dafür dass sich alle wohl fühlen.
Und trotzdem kann ich Feministin sein. Weil das nicht heisst das ich nicht so sein darf, sondern dass andere Frauen nicht so sein müssen
#feminism",https://twitter.com/Moiraley1986/status/1283813300044730371,social justice +
"Darf ich mit dem Auto zum Spazieren gehen in den Wald fahren? Ja klingt absurd, aber es sind zu viele Menschen auf der Straße für fußläufig in den Park und der Park überfüllt und ich hadere ob überhaupt raus, aber alle paar Tage würde ich gerne in die Natur mit den Kindern.",https://twitter.com/Natascha_Strobl/status/1239479006442987525,undefined
"In Berlin sollen illegale Einwanderer künftig „undokumentierte Migranten“ heißen, „Migranten“ wiederum „Menschen mit internationaler Geschichte“ und Ausländer „Einwohnende ohne deutsche Staatsbürgerschaft“.
https://t.co/jCrAKSGTQB",https://twitter.com/krk979/status/1304078485099622405,national way of life +
Erste bundesweite Kidical Mass am 21./22. März! Ist deine Stadt schon dabei? https://t.co/spva815P0Y,https://twitter.com/FrauKrone/status/1232207279908368384,social justice +
"Besuch der Nürnberger Tafel: In ganz Bayern engagieren sich rund 7000 Ehrenamtliche bei 169 Tafeln. Herzlichen Dank für das, was hier jeden Tag geleistet wird! Durch Corona entstehen auch den Tafeln neue Herausforderungen - dafür erhalten sie unsere Unterstützung. https://t.co/BT03OdxK3v",https://twitter.com/Markus_Soeder/status/1309431416581693441,social harmony +
"🇩🇪 vor dem #Kontrollverlust: Sollen wir es laufen lassen? 1/7

Der 7-Tage-Schnitt der neuen #Corona-Fälle liegt 31% über Vorwoche.

Der Zahl der aktiven Fälle liegt 18% über Vorwoche.

➡️ Wir haben wieder eine Dynamik wie auf dem Höhepunkt der Rückreise-Welle - aber ...

@welt https://t.co/d7qeNmFQX8",https://twitter.com/OlafGersemann/status/1308269314127073280,gov-admin efficiency +
"Für Gewalt und übelste Beleidigungen gegen Politiker gibt es keine Rechtfertigung. Wir dürfen es nicht zulassen, dass Debatten durch Gewalt ersetzt werden. Alle Demokraten müssen hier zusammenstehen. https://t.co/hfNMe1D5x3",https://twitter.com/PaulZiemiak/status/1227552859341934593,democracy +
"Der #presseclub jetzt LIVE im Stream! Nach der Vorstellung des Verfassungsschutzberichts: ""Mehr Hass, mehr Hetze, mehr Tote – Wie wehrhaft ist unsere Demokratie?"" Gerne mitdiskutieren! https://t.co/FLeKEOp2Hr",https://twitter.com/ARD_Presseclub/status/1282254111178543110,undefined
"#Silvester2020...und tschüss. Es gibt viele Worte um das Jahr zu beschreiben: „Einzigartig“ trifft es ganz gut. Auch Silvester wird sicherlich außergewöhnlich. Um gesund in das neue Jahr starten können, haben wir das Wichtigste für Euch zusammengefasst. Eure #Polizei #Stuttgart https://t.co/cT7vBXaL2A",https://twitter.com/PP_Stuttgart/status/1344229319686680576,undefined
Im Übrigen liegt die Wahrheit nie in der Mitte.,https://twitter.com/sixtus/status/1319934248464338944,undefined
"Vielleicht ist nicht das Internet das Problem. Vielleicht ist das Problem, dass wir es nicht strukturell nutzen, um die Würde und Freiheit aller Menschen zu verteidigen?",https://twitter.com/Afelia/status/1230511197549711362,freedom/human rights +
"Fünfjährige haben viel mehr Spaß in Videokonferenzen, weil sie sich gegenseitig erstmal stolz ihre Socken zeigen.",https://twitter.com/stefnhs/status/1331941166896570369,undefined
"📣 Die GRÜNEN stellen ihren Klimaplan vor:
➡Emissionen müssen auf Nettonull reduziert werden
➡der Atmosphäre müssen mehr Emissionen entzogen werden, als ausgestossen werden
Dass die 🇨🇭 klimapositiv werden muss, ist eine wissenschaftliche Notwendigkeit. 
https://t.co/q30v032G7Y",https://twitter.com/GrueneCH/status/1290937260939120641,environmentalism +
"Fleisch ist nicht „zu billig“. Die Preise sind im Wettbewerb exakt so niedrig, wie es die (unwürdigen) Produktionsbedingungen zulassen. Wenn der Staat das ändern will, muss er an die Bedingungen, nicht an die Preise. #Marktwirtschaft https://t.co/CAxyawG8GJ",https://twitter.com/NikolausBlome/status/1274345380940075016,labour +
"»Wir müssen die Parlamente stürmen«. Evangelische Pastorin Annette Behnken im jüngsten #WortzumSonntag bei der ARD. Ein solcher Aufruf von der #AfD und der Aufschrei wäre groß...

👉https://t.co/KU0mgOa9u8",https://twitter.com/Dieter_Stein/status/1236959297101275137,undefined
"2 Uhr nachts. 27 Grad. Aachen. Rheinland. Das ist Deutschland, bei Holland, nicht Südspanien. Und beileibe ist es nachts nicht zum ersten Mal so warm in diesem und in den beiden Sommern zuvor. Wann beginnt die #Bundesregierung mit ernsthaften #Klimaschutz? #Klimakrise #Duerre https://t.co/FknMEgQA4T",https://twitter.com/Oliver_Krischer/status/1296605878867709958,environmentalism +
"Vorhin stand ich mit meinem Fahrrad ~5 Minuten auf dem Gehweg, als ein Autofahrer auftauchte der genau da parken wollte. Nach etwas DIkussion hat er tatsächlich die @Polizei_nrw_ms gerufen, weil ich mich nicht bewegt habe um ihm Platz zu machen. https://t.co/2yffCxgQJi",https://twitter.com/chrki/status/1304509508375502849,undefined
"Mein Name steht auf der Todesliste von Leuten, die Waffen und Munition aus Bundeswehr- und Polizeibeständen geklaut haben und Großmengen an Leichensäcken und Löschkalk bestellen wollten.

Aber gut, dass ich mir regelmäßig anhören darf, ich würde Nazis überbewerten.",https://twitter.com/OomenBerlin/status/1270486866794512391,national way of life -
"„Der Bund investiert erstmalig seit Jahrzehnten direkt aus Haushaltsmitteln in Krankenhäuser: 3 Mrd. € für die digitale Infrastruktur – zur Vernetzung &amp; nicht für Insellösungen.“ @jensspahn zum #Krankenhauszukunftsgesetz, das heute im #Bundestag beschlossen wurde. https://t.co/bb6FEE7tLq",https://twitter.com/BMG_Bund/status/1306974222955229185,infrastructure +
"++Sie kommen nach Deutschland!++

Hier wollen Tausende Migranten, zumeist muslimische Männer im wehrfähigen Alter zu den besten Sozialleistungen für jeden in Europa, ja der Welt.

So müsste der Titel des @welt-Artikels ehrlicherweise lauten.
Grenzen dicht!
@AfDimBundestag @AfD https://t.co/j0L9QTIf6u",https://twitter.com/Frank_Pasemann/status/1233794839902375936,national way of life +
"Antisemitische Hetze gegen den Abgeordneten Engelberg muss als Angriff auf alle Menschen in Österreich verstanden werden, parteiübergreifend und in allen Gesellschaftsteilen. Wie viele Grenzüberschreitungen durch die rechtsextremen Identitären verträgt die Demokratie unbeschadet? https://t.co/JSJUZrFnDg",https://twitter.com/DeutschOskar/status/1353030442505687041,social justice +
"#Lauterbach: „Natürlich gilt „Unverletzlichkeit der Wohnung“ nach Art. 13 GG. Diese stellt niemand infrage – auch ich nicht. Es muss aber auch klar sein: Jetzt ist nicht die Zeit in größeren Gruppen zu feiern – nicht im Restaurant, nicht im Club und auch nicht in den Wohnungen.""",https://twitter.com/spdbt/status/1321417524345479168,undefined
"#AfD-MdB @Thomas_Ehrhorn fordert Gesundheitsprüfungen statt Einreisestopp für Erntehelfer! Die Bundesregierung tut zu wenig, um unsere Landwirte, die die Versorgung der Bevölkerung sichern sollen, in der #Coronakrise zu unterstützen. #Corona #Covid_19 
https://t.co/MY5nGogoM5",https://twitter.com/AfDimBundestag/status/1244550874669735936,agriculture +
"Der „Tragfähigkeitsbericht“ der #Bundesregierung zeigt, dass die aktuelle Finanzpolitik untragbar ist. Der Staat marschiert in die #Verschuldung, wenn wir langfristig nicht #Wachstum stärken und Ausgaben bremsen. CL #schuldenschock",https://twitter.com/c_lindner/status/1235878065789644800,economic orthodoxy +
"#Höcke: ""Ob Klimawandel wirklich menschengemacht ist oder nicht""

@mdrde: Aha, ja.

Höcke: ""Wir brauchen unsere Kohlekraftwerke nicht abschalten""

@mdrde: Aha, ja.

Höcke: ""So wie Energiewende veranlagt (!) ist, gegen Gesetze der Physik""

@mdrde: Aha, ja.
 
Unfassbar schlecht!",https://twitter.com/lgbeutin/status/1298219167070527491,national way of life -
"Viele Entscheidungen für beste Bildung, starke Wirtschaft, digitale Verwaltung, gutes Klima und mehr Sicherheit werden in den Kommunen vor Ort getroffen. Deswegen: Macht heute bei der #KommunalwahlNRW die Freien Demokratinnen und Demokraten stark! #NRW #FDP https://t.co/veManHmsDv",https://twitter.com/fdp_nrw/status/1305031282586464256,undefined
"Wir bekommen es in #Sachsen nicht hin, den ÖPNV im ländlichen Raum vernünftig auszubauen...aber klar #Flugtaxis sind jetzt der Shit 🙄🤦🏼‍♀️

Wie wäre es statt Luftnummern mit verstärkter Forschung im Bereich alternativer Antriebe Herr @MPKretschmer 🌻?
#Verkehrswende https://t.co/dQaySxGYbM",https://twitter.com/EngelmannLydia/status/1291335308831797248,infrastructure +
"Das Krisenmanagement des Berliner Senats ist unter aller Sau. Gestern lässt man noch schön in Bars/Clubs feiern, will erst Dienstag alles schließen. Heute die 20. Kehrtwende in dieser Woche und ab Abend wird endlich dicht gemacht. Bitte wählt diese Truppe 2021 ab! #Coronakrise",https://twitter.com/olpen/status/1238852237704732680,gov-admin efficiency +
"Eine Gruppe von 50 Linksextreme greift 3 jungen Männer auf dem Weg zur Stuttgarter #Grundrechte-Demo an. Die Gewalttäter setzen dem bewusstlos geprügelten Andreas Z. eine Gaspistole an den Kopf, drücken ab. Er schwebt in Lebensgefahr. Die Politik schweigt. https://t.co/j1wAp8N59c",https://twitter.com/Alice_Weidel/status/1265651524669145090,law and order +
"Ihr wollt keine Integration. Was ihr wollt ist Assimilation. Wir sollen alles aufgeben was wir sind. Unsere Herkunft, unsere Religion, unsere Identität. Wir sollen die Klappe halten und nicht auffallen. Das ist es was ihr wollt.",https://twitter.com/yungcilotaa/status/1306192974238212097,multiculturalism +
Soeben wurde Prof. Dr. Michael Kaufmann (@AfD_ThL) zum Vizepräsidenten des Thüringer Landtags gewählt. Im Wahlgang wurden 89 gültige Stimmen abgegeben. Auf den Abgeordneten Kaufmann entfielen 45 Ja-Stimmen und 35 Nein-Stimmen. 9 Abgeordnete enthielten sich. #plenumth https://t.co/zVt2Iz3jKA,https://twitter.com/ThuerLandtag/status/1235571862207254528,democracy +
"Als Antwort auf meine Frage, ob #China als Diktatur bezeichnet werden kann, die über eine Million Bürger des eigenen Landes in Arbeitslagern interniert hat, nimmt DIE LINKE China in Schutz und bezeichnet das Land als „widersprüchlich“. https://t.co/CVNbvDNRvL",https://twitter.com/MarcusFaber/status/1304052932451631104,democracy +
"Ich könnte mal wieder eure Hilfe brauchen.
Der Sohn liest ja ganz begeistert das Neinhorn. Kann mir jemand eine Nachfolge-Lektüre empfehlen?
- ähnlicher Umfang
- ähnlicher Schwierigkeitsgrad
- nach Möglichkeit mit Tieren
- nach Möglichkeit gereimt
- nach Möglichkeit in sans serif",https://twitter.com/AufHerz/status/1245719206936612866,undefined
"Hab ich verpasst: Frankreich senkte 2018 #Tempolimit auf Landstraßen von 90 auf 80, verstärkte Überwachung. 75% der Franzosen waren dagegen. Ergebnis? 

• ca. 17,5 Tote weniger pro Monat
• 1 Sekunde Zeitverlust pro km
• Kein Effekt bei Verkehrsfluss oder Überholvorgängen",https://twitter.com/OdendahlC/status/1290534937209249793,undefined
"Auch wenn man es beim Sprechen nicht so hört: Mein Nachname #Esken stammt aus #Westfalen, und die Kommunen an #Rhein und #Ruhr und ihre Menschen liegen mir sehr am Herzen. 

Deshalb, Ihr Lieben: Geht wählen und macht #roteRäte und ihre #BürgermeisterInnen stark! #NRWwähltSPD",https://twitter.com/EskenSaskia/status/1305026434768011265,undefined
"""Noch mindesten 10 harte Wochen"" - um was wetten wir, dass für die Zeit nach dem Lockdown genauso wenig ein Plan vorliegt, wie bei allem rund um die Pandemie? Dabei wäre JETZT die Zeit, sich mit den durchaus absehbaren Folgen für Gesellschaft und Wirtschaft zu befassen!",https://twitter.com/Klarname1900/status/1355381756468355073,gov-admin efficiency +
"Mein lieber Papa, mein Freund, mein Vorbild ist heute Abend verstorben.
Ich bin unendlich traurig, aber auch dankbar, dass er nicht leiden musste.

Der Mann, der nie einen Vater hatte, war der beste Papa, den man sich wünschen konnte. 

Ruhe sanft in Frieden &amp; Liebe.
Und Danke.🖤",https://twitter.com/mstr0815/status/1260285397126479873,undefined
"Der Antrag zur Aufnahme von 30 unbegleiteten minderjährigen #Geflüchteten aus Griechenland wurde soeben mit Gegenstimmen von #CDU, #AfD, #NPD &amp; Enthaltung von #SPD abgelehnt. Kreisrat Wittig (SPD) und die Fraktion der #Linken&amp; #Grünen stimmten geschlossen für den Antrag. @luna_le",https://twitter.com/linksfrak_ERZ/status/1275846469292101632,national way of life -
"Seit Monaten benutzen @CDU &amp; @CSU die längst beschlossene Abschaffung des PV-Deckels, um ihre absurden Mindestabstände in der Windkraft durchzubringen. Über 2.000 Unternehmen fordern jetzt: Schluss mit dieser Blockade in der #Energiewende – und das sofort!
https://t.co/YCTqBHOsz9",https://twitter.com/FridayForFuture/status/1243074010176458754,environmentalism +
"Sollte Deutschland einmal eine Pandemie mit extrem hoher Letalität erreichen, wird man drei Monate Datenschutzbedenken diskutieren, drei Monate an die Eigenverantwortung appellieren, drei Monate über Weihnachten sprechen und dann sind alle tot.",https://twitter.com/runkenwurz/status/1333316019650179073,gov-admin efficiency +
"Wer von Euch, hätte Anfang 2019 geglaubt, dass es Merkel gelingt, die Grundrechte unserer Bürger soweit einzuschränken, dass man nicht einmal mehr demonstrieren darf und somit das GG völlig außer Kraft gesetzt ist, ich nicht.
Ein grausiger Albtraum, aber alle halten still.",https://twitter.com/verusoss1/status/1336375864183943170,freedom/human rights +
"Ich habe kein Verständnis für die #Maskenpflicht. Wer erwachsenen, mündigen Bürgern unsolidarisch die Eigenverantwortung abspricht, diese erziehen will und unterwürfig für Bevormundung kämpft, hat die Freiheiten, für jene unzählige Generationen gefochten haben, nicht verdient. 🇨🇭 https://t.co/vcRwIteIBB",https://twitter.com/narimoldi/status/1278665262305337349,freedom/human rights +
"Meine Anteilnahme gilt den Familien und Freund*innen der Opfer von #Hanau. Es ist unsere Verantwortung als Gesellschaft jede Form von Hass, Hetze, Gewalt, #Rassismus &amp; #Rechtsextremismus zu bekämpfen. #HanauShooting https://t.co/TPSQNDANKr",https://twitter.com/WKogler/status/1230468581521051648,national way of life -
